price,country,rating,reviews,Region,skills_list,level,categories,skills_list_standardization,Extracted_Skills_from_description_list
10,Bangladesh,0.0,0,Asia,"['CanvaDigital', 'MarketingFacebook', 'AdsFacebook', 'MarketingGoogle', 'Ads']",0,['Other'],"['Canva', 'Digital', 'Marketing', 'Facebook', 'Ads', 'Facebook', 'Marketing', 'Google', 'Ads']","[' business', ' content', ' digital', ' expertise', ' creating', ' SEO', ' help', ' Skills', ' Google', 'Digital', ' Social', ' website', ' social', ' marketing', ' Content', ' Marketing', ' Expert']"
20,Philippines,0.0,0,Asia,"['AngularJSASPASP.NETASP.NET', 'MVCAWS', 'Amplify']",4,['Other'],"['Angular', 'Amplify']","[' Web', ' Development', ' digital', ' solutions', ' Custom', ' data', ' work', ' Google', 'Web', ' Developer', ' Design', ' experience', ' custom', ' design', ' years', ' web', ' business', ' project']"
30,Serbia,0.0,0,Europe,"['AirtableAmazon', 'Web', 'ServicesAndroidAngularJSBackend', 'Development']",4,['Web Development'],"['Airtable', 'Amazon', 'Web', 'Services', 'Android', 'Angular', 'Backend', 'Development']","[' solutions', ' expertise', 'business', ' using', ' expert', ' Design', ' software', ' Graphic', ' Developer', ' experience', ' design', ' development', ' Expertise']"
20,Italy,0.0,0,Europe,"['AccountingAPI', 'DevelopmentAWS', 'LambdaAzureBootstrap']",4,['Finance'],"['Accounting', 'Development', 'Lambda', 'Azure', 'Bootstrap']","[' user', ' developer', ' creating', ' solutions', ' digital', 'web', ' help', ' professional', ' experience', ' custom', ' years', ' applications', ' web', ' business', ' project']"
30,Ukraine,0.0,0,Europe,"['Amazon', 'Web', 'ServicesAPI', 'IntegrationArtificial', 'IntelligenceeCommerce']",4,['Web Development'],"['Amazon', 'Web', 'Services', 'Integration', 'Artificial', 'Intelligencee', 'Commerce']","[' Web', ' development', ' Software', ' business', ' projects', ' High', ' Data', ' help', ' Google', ' Social', ' React', ' software', ' years', 'Developer', ' Mobile', ' Project', ' professional', ' project']"
40,France,0.0,0,Other,"['AngularJSBlockchainData', 'EntryData', 'MiningExcel']",4,['Finance'],"['Angular', 'Blockchain', 'Data', 'Entry', 'Data', 'Mining', 'Excel']","[' Web', ' Data', 'software', ' experience', ' custom', ' development', ' Creating', ' web', ' Software', ' solutions', ' data', ' applications', ' help', ' Design', ' software', ' App', ' Management', ' user', ' Development', ' content', ' creating', ' Mobile', ' Content']"
10,United Kingdom,0.0,0,Europe,"['Graphic', 'DesignHTMLWebsite', 'DesigneCommercePHP']",0,"['Graphic Design', 'Web Development']","['Graphic', 'Design', 'Website', 'Designe', 'Commerce']","[' developer', ' quality', ' Custom', ' Graphic', ' experience', ' custom', ' PHP', ' web', ' designer', ' project', ' business', ' digital', ' expertise', ' using', ' work', 'Digital', ' designs', ' website', ' years', ' SEO', ' graphic', ' Design', ' marketing', ' user', ' professional', ' management', ' Development', ' creating', ' WordPress']"
20,Uzbekistan,0.0,0,Asia,"['DockerExpress', 'JSGraphQLJavaScriptMongoDB']",4,['Programming'],"['Docker', 'Express', 'Graph', 'Java', 'Script', 'Mongo']","['developer', ' solutions', ' expertise', ' using', ' design']"
30,Australia,0.0,0,Oceania,"['.NETAndroidAPIArtificial', 'IntelligenceAS400 & iSeries']",3,['Other'],"['Android', 'Artificial', 'Intelligence', 'i', 'Series']","[' solutions', ' Business', 'custom', ' services', ' data', ' designs', ' software', ' client', ' development', ' user', ' web', ' business']"
30,Greece,0.0,0,Europe,"['Amazon', 'Web', 'ServicesAndroidAngularJSAPI', 'IntegrationArtificial', 'Intelligence']",3,['Web Development'],"['Amazon', 'Web', 'Services', 'Android', 'Angular', 'Integration', 'Artificial', 'Intelligence']","[' creating', ' software', ' time', ' experience', 'Developer', ' applications', ' web', ' mobile']"
30,Argentina,0.0,0,South America,"['.NETAngularJSAPI', 'IntegrationArtificial', 'IntelligenceAWS', 'Lambda']",3,['Other'],"['Angular', 'Integration', 'Artificial', 'Intelligence', 'Lambda']","[' expertise', ' years', ' experience', 'Software', ' React', ' working', ' user']"
12,India,0.0,0,Asia,"['FigmaPhotoshopUI /', 'User', 'Interface']",3,['Graphic Design'],"['Figma', 'Photoshop', 'User', 'Interface']","[' business', ' help', 'years', ' design', ' professional']"
30,Peru,0.0,0,South America,"['AdvertisingAmazon', 'ECSAmazon', 'Web', 'ServicesAngularJSAPI']",3,"['Marketing', 'Web Development']","['Advertising', 'Amazon', 'Amazon', 'Web', 'Services', 'Angular']","[' Developer', ' Software', 'Google', ' expertise']"
20,United States,0.0,0,North America,"['Amazon', 'Web', 'ServicesAngularJSAPIAsanaBackend', 'Development']",3,['Web Development'],"['Amazon', 'Web', 'Services', 'Angular', 'Asana', 'Backend', 'Development']","[' Data', ' Custom', ' DATA', ' TIME', ' experience', ' digital', ' data', ' time', ' EXPERIENCE', ' years', ' WORK', ' Google', ' design', ' working', ' marketing', ' user', ' YEARS', 'CLIENT', ' EXPERT', ' business']"
18,India,0.0,0,Asia,"['CSSGraphic', 'DesignHTMLHTML5Illustration']",3,['Graphic Design'],"['Graphic', 'Design', 'Illustration']","[' content', ' using', ' work', ' designs', ' experience', ' design', 'creating', ' user', ' web']"
20,Japan,0.0,0,Asia,"['Altium', 'DesignerAntenna', 'DesignArduinoAzureBluetooth']",3,['Graphic Design'],"['Altium', 'Designer', 'Antenna', 'Design', 'Arduino', 'Azure', 'Bluetooth']","[' user', 'developer', ' projects', ' using', ' years', ' React', ' working', ' applications']"
10,India,0.0,0,Asia,"['Customer', 'Retention', 'MarketingData', 'EntryMarketing', 'StrategyMicrosoft', 'Office']",3,['Other'],"['Customer', 'Retention', 'Marketing', 'Data', 'Entry', 'Marketing', 'Strategy', 'Microsoft', 'Office']","[' years', ' work', 'Marketing']"
60,Australia,0.0,0,Oceania,['CRMCSSeCommerceFileMakerHTML'],2,['Other'],"['Se', 'Commerce', 'File', 'Maker']",['PHP']
15,India,5.0,1,Asia,"['JavaScriptAndroidMobile', 'App', 'DevelopmentiPhoneAmazon', 'S3']",0,['Programming'],"['Java', 'Script', 'Android', 'Mobile', 'App', 'Developmenti', 'Phone', 'Amazon']","['mobile', ' app', ' using', ' Google', ' Social', ' client', ' website', ' Adobe', ' React', ' Mobile', ' web', ' project']"
15,Nigeria,0.0,0,Other,"['App', 'DesignApp', 'DeveloperFlutterGraphic', 'DesignHTML']",3,['Graphic Design'],"['App', 'Design', 'App', 'Developer', 'Flutter', 'Graphic', 'Design']","[' user', ' business', ' solutions', ' digital', ' services', ' creating', ' help', ' work', 'Design', ' website', ' experience', ' design', ' custom', ' development', ' applications', ' mobile']"
10,Peru,0.0,0,South America,"['Article', 'RewritingArticle', 'WritingAudio', 'ServicesCanvaContent', 'Writing']",3,['Content Writing'],"['Article', 'Rewriting', 'Article', 'Writing', 'Audio', 'Services', 'Canva', 'Content', 'Writing']","[' projects', ' work', ' graphic', ' Google', ' software', 'experience', ' design', ' professional']"
50,Canada,0.0,0,North America,['BigCommerceBlockchainCSSeCommerceHTML'],3,['Other'],"['Big', 'Commerce', 'Blockchain', 'Se', 'Commerce']","[' creating', ' expertise', 'Web', ' Developer', ' experience']"
18,Bangladesh,0.0,0,Asia,"['AndroidAngularJSAPI', 'DevelopmentASP.NETAzure']",3,['Other'],"['Android', 'Angular', 'Development', 'Azure']","[' management', ' development', ' clients', 'developer', ' solutions', ' Expertise', ' experience', ' years', ' PHP', ' applications', ' web']"
35,Moldova,0.0,0,Europe,"['.NET.NET 5.0/6.NET', 'CoreAmazon', 'Web', 'ServicesAngular']",3,['Web Development'],"['Core', 'Amazon', 'Web', 'Services', 'Angular']","[' Digital', ' user', ' quality', ' projects', ' expertise', ' skills', ' work', ' Design', ' experience', ' Work', ' years', 'Developer', ' applications', ' web', ' WordPress', ' project']"
30,Sweden,0.0,0,Europe,"['3D', 'Architecture3D', 'Design3D', 'Modelling3D', 'Rendering3D', 'Visualization']",3,"['Programming', 'Graphic Design']","['Architecture', 'Design', 'Modelling', 'Rendering', 'Visualization']","[' clients', ' creating', ' help', ' skills', ' project', 'expertise']"
35,Ukraine,0.0,0,Europe,"['Amazon', 'Web', 'ServicesBackend', 'DevelopmentBlockchainDjango']",3,['Web Development'],"['Amazon', 'Web', 'Services', 'Backend', 'Development', 'Blockchain', 'Django']","['WordPress', ' creating', ' projects', ' help', ' Developer', ' experience', ' custom', ' years', ' Expertise', ' web']"
30,Philippines,0.0,0,Asia,"['AssemblyC', 'ProgrammingC#', 'ProgrammingC++', 'ProgrammingComputer', 'Security']",3,['Other'],"['Assembly', 'Programming', 'Programming', 'Programming', 'Computer', 'Security']","[' Development', ' Software', ' app', ' using', ' Using', ' software', ' Client', ' time', 'years', ' user', ' Project']"
5,Romania,0.0,0,Europe,"['AI', 'Image', 'EditingChatGPTCSSeCommerceHTML']",3,['Other'],"['Image', 'Editing', 'Chat', 'Se', 'Commerce']","[' developer', ' creating', 'web', ' using', ' website', ' custom', ' WordPress']"
15,Slovakia,0.0,0,Europe,"['Graphic', 'DesignIllustratorLogo', 'DesignShopifySocial', 'Media', 'Management']",3,['Graphic Design'],"['Graphic', 'Design', 'Illustrator', 'Logo', 'Design', 'Shopify', 'Social', 'Media', 'Management']","[' graphic', 'years']"
20,Turkey,0.0,0,Asia,"['Article', 'WritingCopywritingData', 'EntryData', 'ProcessingExcel']",0,"['Content Writing', 'Finance']","['Article', 'Writing', 'Copywriting', 'Data', 'Entry', 'Data', 'Processing', 'Excel']","[' Data', 'working', ' data', ' expertise']"
10,Nigeria,0.0,0,Other,"['API', 'IntegrationAutomation', 'Codeless', 'ProgramBubble', 'Developer']",3,['Other'],"['Integration', 'Automation', 'Codeless', 'Program', 'Bubble', 'Developer']","[' creating', ' expertise', ' digital', ' Custom', ' help', ' using', ' projects', ' work', 'App', ' Developer', ' Design', ' experience', ' social', ' Website', ' Management', ' applications']"
40,United States,0.0,0,North America,"['AI', 'ChatbotAPIAPI', 'IntegrationBot', 'DevelopmentChatbot', 'Integration']",2,['Other'],"['Chatbot', 'Integration', 'Bot', 'Development', 'Chatbot', 'Integration']","[' Development', ' App', ' social', ' Management', 'expertise']"
15,Indonesia,0.0,0,Asia,"['Adobe', 'IllustratorBook', 'DesignBrochure', 'DesignCopy', 'TypingCorelDRAW']",2,['Graphic Design'],"['Adobe', 'Illustrator', 'Book', 'Design', 'Brochure', 'Design', 'Copy', 'Typing', 'Corel']","[' Applications', ' graphic', ' design', ' Adobe', 'graphic', ' business']"
20,India,0.0,0,Asia,['BlockchainBootstrapCSS3eCommerceHTML5'],2,['Other'],"['Blockchain', 'Bootstrap', 'e', 'Commerce']","[' Web', ' projects', ' Solutions', ' Custom', ' Data', ' web', ' Software', ' solutions', ' digital', ' data', ' years', ' applications', ' Quality', ' Digital', ' SEO', ' Business', ' help', 'digital', ' software', ' App', ' Development', ' Mobile', ' business']"
35,Serbia,0.0,0,Europe,"['Amazon', 'Web', 'ServicesAngularAngular', 'MaterialAngularJSBlockchain']",2,['Web Development'],"['Amazon', 'Web', 'Services', 'Angular', 'Angular', 'Material', 'Angular', 'Blockchain']","[' Web', ' expertise', ' Google', ' software', ' PHP', 'experience', ' development', ' React', ' Mobile', ' project']"
75,United States,0.0,0,North America,"['3D', 'Animation3D', 'Design3D', 'Modelling3D', 'Rendering3ds', 'Max']",2,['Graphic Design'],"['Animation', 'Design', 'Modelling', 'Rendering', 'ds', 'Max']","[' creating', ' graphic', ' design', ' working', 'graphic', ' client', ' project']"
20,India,0.0,0,Asia,"['.NETAmazon', 'Web', 'ServicesAndroidAngularJSASP.NET']",5,['Web Development'],"['Amazon', 'Web', 'Services', 'Android', 'Angular']","[' Development', ' solutions', ' app', ' expertise', ' digital', ' custom', 'Business', ' years', ' web', ' mobile']"
25,United Arab Emirates,0.0,0,Middle East & North Africa,"['Customer', 'ServiceFacebook', 'MarketingSocial', 'Media', 'MarketingTax']",0,['Other'],"['Customer', 'Service', 'Facebook', 'Marketing', 'Social', 'Media', 'Marketing', 'Tax']",['professional']
20,India,0.0,0,Asia,"['.NETAmazon', 'Web', 'ServicesAndroidAngularJSASP.NET']",5,['Web Development'],"['Amazon', 'Web', 'Services', 'Android', 'Angular']","[' Development', ' solutions', ' app', ' expertise', ' digital', ' custom', 'Business', ' years', ' web', ' mobile']"
25,United Arab Emirates,0.0,0,Middle East & North Africa,"['Customer', 'ServiceFacebook', 'MarketingSocial', 'Media', 'MarketingTax']",0,['Other'],"['Customer', 'Service', 'Facebook', 'Marketing', 'Social', 'Media', 'Marketing', 'Tax']",['professional']
20,India,5.0,1,Asia,"['Copy', 'TypingData', 'EntryData', 'ProcessingContent', 'WritingExcel']",0,"['Content Writing', 'Finance']","['Copy', 'Typing', 'Data', 'Entry', 'Data', 'Processing', 'Content', 'Writing', 'Excel']","[' Web', ' Development', ' Data', ' data', ' using', ' Professional', ' years', ' experience', 'Software', ' Mobile']"
20,India,0.0,0,Asia,"['BrandingGraphic', 'DesignLogo', 'Design']",0,['Graphic Design'],"['Branding', 'Graphic', 'Design', 'Logo', 'Design']","[' logo', ' Project', ' Professional', ' experience', ' Work', ' years', 'graphic', ' designer', ' Designs']"
10,Philippines,0.0,0,Asia,"['ActionScriptAdobe', 'DreamweaverAdobe', 'FlashAfter', 'EffectsBanner', 'Design']",0,['Graphic Design'],"['Action', 'Script', 'Adobe', 'Dreamweaver', 'Adobe', 'Flash', 'After', 'Effects', 'Banner', 'Design']",['']
20,Bangladesh,0.0,0,Asia,"['AJAXAPIASPC', 'ProgrammingCSS']",0,['Other'],['Programming'],"[' Web', ' clients', 'developer', ' projects', ' expertise', ' help', ' Design', ' Developer', ' software', ' client', ' time', ' experience', ' years', ' PHP', ' web', ' professional', ' project']"
25,United States,0.0,0,North America,"['C#', 'ProgrammingC++', 'ProgrammingDebuggingGame', 'DesignHTML5']",0,['Graphic Design'],"['Programming', 'Programming', 'Debugging', 'Game', 'Design']","[' projects', ' experience', ' data', 'years']"
10,Bangladesh,0.0,0,Asia,"['3D', 'LogoFlyer', 'DesignIllustratorLogo', 'AnimationLogo', 'Design']",0,['Graphic Design'],"['Logo', 'Flyer', 'Design', 'Illustrator', 'Logo', 'Animation', 'Logo', 'Design']","[' logo', ' Logo', ' clients', ' Digital', ' expertise', ' Business', ' graphic', ' Design', ' experience', ' design', ' years', 'graphic', ' designer']"
65,India,0.0,0,Asia,"['CSSCSS3Express', 'JSGitGitHub']",0,['Other'],"['Express', 'Git', 'Git', 'Hub']","[' Web', ' solutions', ' digital', ' services', ' help', 'digital', ' website', ' development', ' React', ' Mobile', ' business']"
65,India,0.0,0,Asia,"['CSSCSS3Express', 'JSGitGitHub']",0,['Other'],"['Express', 'Git', 'Git', 'Hub']","[' Web', ' solutions', ' digital', ' services', ' help', 'digital', ' website', ' development', ' React', ' Mobile', ' business']"
27,India,0.0,0,Asia,['AccountingFinanceLegalPayroll'],0,['Finance'],"['Accounting', 'Finance', 'Legal', 'Payroll']",['Work']
10,India,0.0,0,Asia,"['Backend', 'DevelopmentCMSCSSExpress', 'JSFrontend', 'Development']",0,['Other'],"['Backend', 'Development', 'Express', 'Frontend', 'Development']","['Developer', ' projects', ' solutions', ' experience']"
2,India,0.0,0,Asia,"['Amazon', 'CloudFrontAmazon', 'S3Amazon', 'Web', 'ServicesExpress', 'JS']",2,['Web Development'],"['Amazon', 'Cloud', 'Front', 'Amazon', 'Amazon', 'Web', 'Services', 'Express']","[' solutions', ' designs', ' experience', 'Developer', ' user', ' web']"
11,Pakistan,0.0,0,Asia,"['DNSEmail', 'HandlingLocal', 'Area', 'NetworkingNetwork', 'Administration']",3,['Other'],"['Email', 'Handling', 'Local', 'Area', 'Networking', 'Network', 'Administration']","[' experience', 'years']"
25,Canada,0.0,0,North America,['CSSCSS3HTMLHTML5Illustrator'],0,['Graphic Design'],['Illustrator'],"['Graphic', ' solutions', ' Designer', ' help', ' work', ' graphic', ' Graphic', ' website', ' social', ' design', ' marketing', ' user', ' WordPress', ' project']"
9,India,0.0,0,Asia,['AngularJSCakePHPeCommerceFlutterHTML'],3,['Other'],"['Angular', 'Cake', 'Pe', 'Commerce', 'Flutter']","[' Web', ' Development', ' Software', ' solutions', ' projects', ' Solutions', ' Custom', ' Mobile', 'digital', ' software', ' experience', ' years', ' React', ' Expertise', ' Quality', ' business']"
10,Pakistan,0.0,0,Asia,"['Facebook', 'MarketingInternet', 'MarketingLeadsMarketingSales']",3,['Other'],"['Facebook', 'Marketing', 'Internet', 'Marketing', 'Leads', 'Marketing', 'Sales']","[' content', ' Content', ' services', ' Data', ' Google', ' Social', ' Using', ' social', ' Creating', 'website']"
30,Ukraine,0.0,0,Europe,"['Artificial', 'IntelligenceC#', 'ProgrammingeCommerceFlutterHTML']",3,['Other'],"['Artificial', 'Intelligence', 'Programminge', 'Commerce', 'Flutter']","[' Web', 'mobile', ' developer', ' projects', ' expertise', ' Solutions', ' Business', ' skills', ' quality', ' digital', ' Google', ' Social', ' Services', ' development', ' mobile', ' project']"
2,Colombia,0.0,0,South America,"['Article', 'RewritingArticle', 'WritingCastilian', 'Spanish', 'TranslatorContent', 'Writing']",3,"['Translation', 'Content Writing']","['Article', 'Rewriting', 'Article', 'Writing', 'Castilian', 'Spanish', 'Translator', 'Content', 'Writing']",['work']
10,India,0.0,0,Asia,"['Article', 'RewritingEditingEssay', 'WritingReport', 'WritingResumes']",3,['Content Writing'],"['Article', 'Rewriting', 'Editing', 'Essay', 'Writing', 'Report', 'Writing', 'Resumes']","[' business', ' developer', ' solutions', ' web', ' skills', 'client', ' applications', ' client', ' mobile']"
250,United States,0.0,0,North America,"['After', 'EffectsAudio', 'ProductionAudio', 'ServicesGhostwritingGraphic', 'Design']",3,['Graphic Design'],"['After', 'Effects', 'Audio', 'Production', 'Audio', 'Services', 'Ghostwriting', 'Graphic', 'Design']",['']
25,India,0.0,0,Asia,"['CSSData', 'EntryeCommerceFlutterGraphic', 'Design']",3,['Graphic Design'],"['Data', 'Entrye', 'Commerce', 'Flutter', 'Graphic', 'Design']","[' Web', ' Development', ' development', ' services', ' app', ' solutions', ' help', ' graphic', ' software', ' website', 'Software', ' mobile']"
10,India,0.0,0,Asia,['ChatGPTLaravelNode.jsOpenAIPHP'],0,['Other'],"['Chat', 'Laravel', 'Node', 'js', 'Open']","[' developer', 'professional', ' using', ' JS', ' work', ' Google', ' website', ' experience', ' years', ' web', ' mobile']"
10,Indonesia,0.0,0,Asia,"['C#', 'ProgrammingContent', 'WritingCopy', 'TypingCopywritingData', 'Entry']",3,['Content Writing'],"['Programming', 'Content', 'Writing', 'Copy', 'Typing', 'Copywriting', 'Data', 'Entry']",['digital']
