Name,Title,Location,Profile Link,Rating,Price,Degree
Dr. Dr. Ellard H.,Scientific writer with 15+ years of experience in academic publishing,Norway,,,USD 65/hr,N/A
Dr. Michael G.,MD | Ms-PhD Candidate | Graduate Researcher | Translational Medicine: Hepatocellular Carcinoma & Liver Transplantation,South Korea,,★★★★★,USD 10/hr,N/A
Dr. Steve O.,Editor of theses and manuscripts for postgraduate students and scientists whose second language is English (ESL authors),France,,,USD 40/hr,N/A
Dr. Maria Fernanda N.,Freelance science writer. 15+ years of experience in clinical research. Deep knowledge in clinical nutrition fields,Brazil,,,USD 60/hr,N/A
Dr. Sarita M.,Digital Content Specialist for the Life Science Industry,United States,,,USD 125/hr,N/A
Dr. Ronald O.,Medical Doctor | Infectious Disease Epidemiology | Implementation Science | Global Health | Lifelong Learner.,Uganda,,,USD 25/hr,N/A
Dr. Tariq S.,"Interdisciplinary expertise, Project/Construction Management, Aviation, Business etc",Oman,,,USD 30/hr,N/A
Dr. Moníze S.,"Freelance Scientific Writer | Expert in Drug Development, Stem Cells and Molecular Biology",Brazil,,,N/A,N/A
Dr. Gary B.,Science Researcher with 10+ years experience in Optics | Materials Science | Condensed Matter Physics,Australia,,,USD 200/hr,N/A
Dr. Dana Georgiana S.,"Research Chemist | Expert in heterogeneous catalysis, material synthesis & surface treatment",France,,,USD 25/hr,N/A
Dr. Pujarini D.,"An enthusiastic scientific writer having expertise of 10+ years in immunology, microbiology and cancer biology",India,,,USD 10/hr,N/A
Dr. Rosario R.,"Chemist specialized in structural biology, with special interest in computational work and rational drug design.",Spain,,,USD 50/hr,N/A
Dr. Muhammad A.,"Expert Research Writer | 10+ Years Experience in Molecular Genetics, Genomics, Genome Assembly, Phage Therapy, Fish Dise",Pakistan,,,USD 35/hr,N/A
Dr. Benjamin J.,PhD in Quantum Information,United Kingdom,,,USD 50/hr,N/A
Dr. Sounderya N.,"Researcher with 10 years of Academic and Industry experience after PhD| Nanotechnology, Imaging, Spectroscopy",France,,,N/A,N/A
Dr. Amin A.,"Expert Polymer Scientist Specializing in Advanced Materials and R&D (Ph.D., M.Sc., B.Sc.)",Ireland,,,USD 70/hr,N/A
Dr. Werner R.,"Agricultural scientist specializing in crop-protection, process engineering and packing facility risk-management",South Africa,,,USD 46/hr,N/A
Dr. Hugo Alejandro A.,Freelance Data Analyst Proteomics |,United States,,,USD 50/hr,N/A
Dr. Muhammad Khairul A.,"PhD in pharmaceutical nanomedicine research, UK.",United Kingdom,,,USD 50/hr,N/A
Dr. Nadira Sultana K.,Freelance Medical Epidemiologist & Data Analyst,Bangladesh,,,USD 15/hr,N/A
Dr. Mohamed H.,"Ph.D. in Immunology | Expertise in Immuno-Oncology, infectious Diseases and Immune Tolerance",Switzerland,,,USD 75/hr,N/A
Dr. Vladimir Z.,Kazakhstan-based Pharmaceutical and Biotech Scientist,Kazakhstan,,,USD 52/hr,N/A
Dr. Muhammad U.,"Open to multidisciplinary projects - with nearly 22 years of academic, R&D and industry experience in diverse fields.",United Kingdom,,,N/A,N/A
Dr. Youcef O.,Machine Learning Researcher,Algeria,,,USD 30/hr,N/A
Dr. Noelia N.,Freelance consultant with 10+ years science experience. Genetic Toxicology. Cell culture. In vitro Embryo development,Argentina,,,USD 50/hr,N/A
Dr. Adam S.,"Scientist with experience in many R+D projects | Passionate about Robotics, FTC and AI, www.sairob.eu",Poland,,,USD 55/hr,N/A
Dr. Satish K.,"Consulting, Business and Engineering | Project Management | Process Development | Research and Development Specialist|",India,,,USD 50/hr,N/A
Dr. Federica B.,Freelance Science Writer | Biologist | PhD in Molecular and Cell biology and 9 years of experience in research,United Kingdom,,,USD 40/hr,N/A
Dr. Kalthoum R.,Materials Scientist || Grant Writer || Research Project Manager,Tunisia,,,USD 30/hr,N/A
Dr. Slimane L.,Materials physics research and solar energy consulting,Algeria,,,USD 30/hr,N/A
Dr. Mathavan M.,"NGS, lncRNA, Drug re-purposing, Expert in R, Genome Annnotation, Transcrriptomics, lncRNA",India,,,USD 50/hr,N/A
Dr. Sharat Chandra B.,"Biosensor, 2D material synthesis",South Korea,,,USD 20/hr,N/A
Dr. Thokhir Basha S.,"Molecular Biologist, Biotechnologist, Chemical Biologist, nano biologist, protein purification with 8 years of experienc",India,,,N/A,N/A
Dr. Nisha Saroj D.,Scientific editor and writer,Australia,,,USD 50/hr,N/A
Dr. Carolina R.,"Ph.D. in Physical Chemistry, University of Puerto Rico, Río Piedras | Master Chemical Engineering Sciences |",Puerto Rico,,,USD 50/hr,N/A
Dr. Laura V.,Freelance Bioinformatician & Data Analyst | Expert in R & SPSS,Spain,,,USD 30/hr,N/A
Dr. Muhammad S.,✔ Microbiome & Immuno-oncology Research ✔ Genomic & Bioinformatics Data Analysis ✔ Medical & Scientific Writing ✔ Clinic,Brazil,,,USD 15/hr,N/A
Dr. Soon Hoe L.,Applied Mathematician and AI Researcher,Sweden,,,USD 50/hr,N/A
Dr. Anastasios Z.,"Ph.D. Neuroscientist | Expert in Systematic Reviews, Meta-Analyses, Data Analysis, and Scientific Writing",Switzerland,,,USD 40/hr,N/A
Dr. Ryangguk K.,Bioinformatics consultant with +15 years of experience with genomic variant annotation pipelines,United States,,,USD 150/hr,N/A
Dr. Olga L.,Statistical Consultant | Data Analysis & Behavioral Research Expert | Experimental Psychologist,United States,,,USD 150/hr,N/A
Dr. Konstantinos Z.,Orthopedic Spine Surgeon,Greece,,,USD 50/hr,N/A
Dr. Leonard E.,"20 years experience in pharmaceutical and academic research with expertise in genomics, gene editing, and hematology.",United States,,,USD 100/hr,N/A
Dr. David H.,"Doctor of history. Freelance historian, researcher, editor and palaeographer.",United Kingdom,,,USD 30/hr,N/A
Dr. Hafida S.,Academic Writer & Researcher in Cloud Computing & Networking | Red Hat Linux & AWS Cloud Certified,United Arab Emirates,,,USD 10/hr,N/A
Dr. Tesfaye Bezabih G.,"""Foreign Policy Specialist and Senior Researcher Driving Strategic Insights on Global strategic Affairs",Ethiopia,,,USD 20/hr,N/A
Dr. Fatima S.,"Pharmacist | NIHR PhD Researcher | Pharmacoepidemiology | Health Data Analyst (R, CPRD, NHS Data)",United Kingdom,,,USD 50/hr,N/A
Dr. Mahmoud A.,Expert Applied Mineralogist | 10+ Years in Pharma/Healthcare/Environmental Nanoclays & Nanomaterials | Design-to-Functio,Egypt,,,USD 180/hr,N/A
Dr. Radik M.,Analytical Chemist | Mass Spectrometry & Nanomaterials | Extraction techniques | Separation science | Scientific writing,Germany,,,USD 35/hr,N/A
Dr. Addison H.,"Data’s Not Always Linear—And Neither Am I | Generalized Additive Models, Splines, & Advanced Statistical Modeling",United States,,,USD 105/hr,N/A
Dr. Rhitam B.,"Ph.D. Research Scholar | Freelance editor of scientific journals | Expert in writing, editing, and drafting",India,,,USD 300/hr,N/A
Dr. Waqar S.,Biomedical science writer and Editor | 9 years of academic experience,Pakistan,,,USD 16/hr,N/A
Dr. Abdelrahman Z.,"Sustainability, Biomass & Bioenergy",United Kingdom,,,USD 100/hr,N/A
Dr. Finaz K.,"Postdoctoral Researcher | Expert in Nanomaterials, Ionic Liquids & Antimicrobial Studies | Chemistry PhD",India,,,USD 10/hr,N/A
Dr. Alejandro D.,Harvard Research Fellow & Health Consultant | Expert in Stem Cell Biology and Translational Medicine,United States,,,USD 200/hr,N/A
Dr. Valentina M.,Experienced Microbiologist,Chile,,,USD 55/hr,N/A
Dr. Brisa F.,Psychiatrist and Neuroscientist,United States,,,USD 200/hr,N/A
Dr. Mateen A.,"Scientific Writer, Editor, Expert in Food Science, Public Health, & Medical Science Research",Pakistan,,,USD 10/hr,N/A
Dr. Sneha S.,Bioengineer,United States,,,USD 100/hr,N/A
Dr. Chikodi R.,Senior Analyst | Data-Driven Problem Solver,Nigeria,,,USD 20/hr,N/A
Dr. Ravi B.,Experienced Scientist | Immunology | Antibody Discovery & Engineering | Biologics Development | Translational Research,United States,,,USD 20/hr,N/A
Dr. Hassan P.,"Statistician & Data Analyst | Expert in Statistical Analysis using R, SPSS, SAS, MATLAB, Excel and Python",Netherlands,,,USD 100/hr,N/A
Dr. Demian B.,Photonics & Laser Applications Advisor | Expert in Optical Setups & Integrated Waveguides.,Argentina,,,USD 20/hr,N/A
Dr. Joaquim G.,"Microscopy Facility Manager - Basic Research / 15+ years mentoring PhD students anf master's, Peer reviewer/author.",Spain,,,USD 70/hr,N/A
Dr. Manjinder S.,"Computer-aided Drug Designing with Molecular Docking, molecular dynamic analysis, ADME property calculations and make t",India,,,USD 100/hr,N/A
Dr. Casper V.,PhD Computational Science | Turning Complex Data into Insights,Netherlands,,,N/A,N/A
Dr. Iliya K.,"""Bioinformatics & Microbiome Data Analysis Expert | Scientific Writing & Editing""",Czech Republic,,,USD 30/hr,N/A
Dr. Mohammad Saleem K.,"Expert Researcher, Educator , Published Author and writer in Material, Polymer & Physical Chemistry.",Pakistan,,,USD 20/hr,N/A
Dr. Reza M.,Academic Editor & Research Consultant | Boosting Publication Success in JCR Journals | Interventional Studies Specialist,Iran,,,USD 30/hr,N/A
Dr. Haiko S.,"Experienced Data Scientist | Bioinformatics, AI Validation & Epidemiology | R, Python, SQL | Medical & Pharma Research",Sweden,,,USD 80/hr,N/A
Dr. Tal K.,Biotech & Gene Therapy Expert | AAV & Non-Viral Delivery | CRISPR | R&D Strategy | External Innovation & Partnerships,United States,,,USD 300/hr,N/A
Dr. Nicole S.,Dr. Schaffer is an expert in Earth Sciences with 6+ years of research and 2+ years of scientific editing experience,Chile,,,USD 40/hr,N/A
Dr. Saad H.,Molecular biologist skilled in a variety of wet lab and bioinformatics techniques,Bermuda,,,USD 300/hr,N/A
Dr. Eman E.,"Dr. Eman Elrefaei is a medical biochemist with a PhD from Osaka University, specializing in Neurodegenerative disorders",Japan,,,USD 8/hr,N/A
Dr. Fouzia S.,Freelance accounting/admin professional,Pakistan,,,USD 20/hr,N/A
Dr. Swapnil K.,Microbiologists and Biotechnologists | Expert in microbial genomics and metagenomics,India,,,USD 25/hr,N/A
Dr. Hala A.,Post-Doc Fellow | Biomedical Research Consultant | Manuscript Writing & Editing | Science Communication Expert,Italy,,,USD 121/hr,N/A
Dr. Robert D.,Physician scientist with expertise in oncology and cell/molecular biology,United States,,,USD 100/hr,N/A
Dr. Joshua W.,Associate Professor at University of Michigan. AI for Genomics. Single-Cell and Spatial Omics for Neuroscience.,United States,,,USD 500/hr,N/A
Dr. Nghia M.,Freelance Data Scientist & Data Analyst | Bioinformatics & Machine Learning | Expert in R & Python | 8+ years experience,United States,,,USD 60/hr,N/A
Dr. JOHN K.,"Data Scientist & Analyst | PhD in Maths & Master's in Data Science | Skilled in Machine Learning, SQL, Python & Tableau",United Kingdom,,,USD 18/hr,N/A
Dr. Ria C.,An innovative Biomedical Scientist (Ph.D.) who can write successful academic manuscripts and Grants.,Hong Kong,,,USD 96/hr,N/A
Dr. Vikneshvaran S.,Chemistry Lecturer,India,,,USD 8/hr,N/A
Dr. Rambod A.,Plant Scientist | Crop Coordinator | Agronomy & Biotechnology Expert | Sustainable Farming | Research & Project Manageme,Canada,,,USD 25/hr,N/A
Dr. Serena P.,Scientific Writer with 5 years of experience,France,,,USD 80/hr,N/A
Dr. Gaurav S.,"My expertise includes **gene expression studies, metabolic pathway analysis, plant tissue culture, bioinformatics, and e",France,,,USD 25/hr,N/A
Dr. Ryan S.,"Experienced Animal Science Consultant | Research, Writing & Data Analysis""",United States,,,USD 50/hr,N/A
Dr. Robin R.,"PhD in Biology | Genetics, CRISPR, Gene Therapy with 5+ years experience in preclinical research",France,,,USD 50/hr,N/A
Dr. Sajjad D.,Cybersecurity Specialist with 20+ Years of Experience | Ethical Hacking | SOC | Cloud & Network Security,Iran,,,USD 60/hr,N/A
Dr. Sergio Andres T.,"PhD in Biomedicine & Biotechnology | Expert in Nanotechnology, Research & AI | Innovator & Entrepreneur",United States,,,USD 25/hr,N/A
Dr. Muhammad N.,SCI/SSCI Journal Expert | Academic Editor | Research Consultant | Manuscript & Grant Writing Specialist,Pakistan,,,USD 38/hr,N/A
Dr. Jelena C.,Scientific Consultant & Researcher,Serbia,,,USD 50/hr,N/A
Dr. Lira H.,Environment and sustainable development with 10+ years of experience in projects management and research,Albania,,,USD 40/hr,N/A
Dr. Lisa S.,Proposal Writing and Business Development for Early Stage Technology Companies,United States,,,USD 110/hr,N/A
Dr. Filippos P.,"Innovation, Research and Development Manager",Spain,,,USD 150/hr,N/A
Dr. Sukamto S.,"Polymer scientist specializing in bioinspired materials, composites, and functional materials for diverse applications",Indonesia,,,USD 30/hr,N/A
Dr. Raul M.,Scientific Researcher | Nanomaterials & Inorganic Chemistry Expert | Data Interpretation | Scientific Proofreading,Romania,,,USD 80/hr,N/A
Dr. Mohanad A.,"Expert Freelance Researcher | Academic Writing | Data Analysis (SPSS, AMOS, Smart-pls) 7+ years of experience",Mexico,,,USD 25/hr,N/A
Dr. Maria C.,Climate Risk Expert | 15+ Years in Climate Tech & Federal Government | PhD |,United States,,,USD 125/hr,N/A
Dr. Rachel D.,BEHAVIOURAL SCIENCE & HEALTHCARE COMMS CONSULTANT | Behavioural research & strategy | Healthcare/science writing,United Kingdom,,,USD 100/hr,N/A
Dr. Sufi R.,"~10 years of post-PhD experience in mitochondria, cell biology, imaging, fluorescent probes and Nano-biotechnology.",India,,,USD 50/hr,N/A
Dr. Beata M.,Freelance Scientific Writer | PhD | Biochemistry,France,,,USD 30/hr,N/A
Dr. Gordon K.,Partner at Ker-twang | Data Science & Behavioral Strategy for Social Impact | PhD in Psychology from Yale,United States,,,USD 100/hr,N/A
Dr. Timo Pekka K.,"Freelance Writer, Researcher & Expert in the philosophy of technology",Finland,,,USD 25/hr,N/A
Dr. Alan P.,Clinical neurophysiologist with 25 years experience/200+ papers in clinical and applied science research.,Australia,,,USD 200/hr,N/A
Dr. Daniel B.,"Medical Advisor | Expert in strategic guidance, healthcare solutions, and clinical oversight.",Ecuador,,,USD 150/hr,N/A
Dr. Antoine B.,"Bioinformatician with a decade of experience spanning human genetics, cancer biology, and microbial ecology",Switzerland,,,USD 50/hr,N/A
Dr. Alexandra V.,"Medical Writer with Clinical Expertise | PhD in Immunology | Focus on Rare Diseases, Immunology and Internal Medicine",Romania,,,USD 50/hr,N/A
Dr. Ziyi W.,"Freelance Statistician & Data Analyst | Expert in R, Python, and SPSS | Biomedical writer with 10+ years of experience",Japan,,,USD 100/hr,N/A
Dr. Iria F.,Professional Scientific Writter | Scientific Consultant in Aquaculture&Marine Sciences | Founder marinemindsp.wordpress,Spain,,,USD 40/hr,N/A
Dr. Piotr R.,Medical & Pharma Strategy Expert | Clinical Research Leader | Healthcare Innovator,Poland,,,USD 1000/hr,N/A
Dr. Sónia G.,Scientific & Medical writer. I transform complex science into clear and engaging stories.,Portugal,,,USD 50/hr,N/A
Dr. ALEXANDRE S.,Phd in Economics. Senior researcher in the fields of applied economic and empirical legal studies.,Brazil,,,USD 25/hr,N/A
Dr. Mukul K.,PMRF || Winner SIH-2022 || Climate Change -- Air Quality -- Health Impacts || Sustainability || Climate Modelling,India,,,USD 50/hr,N/A
Dr. Stacy A.,"Experienced Special Educator with Expertise in Early Childhood, K-12, Higher Education, and Educational Leadership.",United States,,,N/A,N/A
Dr. Cristian Z.,"PhD in Computer Science | Expert in Bioinformatics, Machine Learning, and Genomic Data Analyst",Ecuador,,,N/A,N/A
Dr. Kerri H.,"PhD Molecular Biology, Scientific Writer/Editor",Finland,,,USD 50/hr,N/A
Dr. Sagar G.,Computational drug designer with 4+ years of experience with ML & ADME,Finland,,,USD 55/hr,N/A
Dr. Simone I.,Biologist | Microbiologist | Scientific Article Writer | Data Analyst | R Software Specialist | Agricultural Innovation,Brazil,,,USD 30/hr,N/A
Dr. Elisa G.,Neuroscientist and Biomedical Researcher | Diversity and Equity in Research Award-Winner | Publishing professional,Spain,,,USD 150/hr,N/A
Dr. Maria A.,Pharmaceutical Scientist | Analytical Expert | Journal Review Editor at Elsevier (Scientific Writing),United Kingdom,,,USD 25/hr,N/A
Dr. Dr Shruti T.,"Developmental Biologist Specializing in Manuscript Writing, Editing, Proofreading, and Advanced Image Analysis Technique",Canada,,,USD 30/hr,N/A
Dr. Susy P.,Medical & Scientific Writer | PhD in Neuroscience | Expertise in Translational Research,Germany,,,USD 40/hr,N/A
Dr. Hanaa E.,Medical writer with 7+ years of experience in clinical research,Pakistan,,,USD 60/hr,N/A
Dr. Jean J.,"Freelance Senior Ultrasound Physicist, Data Scientist, Software and web developer",France,,,USD 250/hr,N/A
Dr. Rabia T.,Scientific Writer and consultant |Author of 2 research paper| Academic publisher | Molecular Biologist | Thesis writing,Saudi Arabia,,,USD 10/hr,N/A
Dr. Monika N.,Research Scientist with Ph.D. in Biochemistry and postdoctoral training in cardiovascular research.,United States,,,USD 50/hr,N/A
Dr. Amir T.,CRISPR and Bioinformatics Expert | PhD | 10+ years of industry experience | 20+ publications | NGS Data Analysis,Switzerland,,,USD 150/hr,N/A
Dr. Ejaz G.,Development Planner | Sustainable and Green Construction | Construction Industry Specialist | Advisor | Expert,Pakistan,,,USD 99/hr,N/A
